user_id,interest,calculated_skill_score,Q1_score,Q2_score,Q3_score,Q4_score,Q5_score,Q1_response,Q2_response,Q3_response,Q4_response,Q5_response
f6f254d1-470f-47f3-a2bb-21dba3a16c31,Journalism,1.9,1,1,0,0.0,1,Yes,Medium,No,No,Intermediate
cf0708a4-223e-40b6-845d-6483d3d1cfad,Commerce,1.1,0,1,1,1.0,0,No,Medium,Yes,Yes,Beginner
77b78408-c628-4639-a9f0-c5b270b2a3e2,Medicine,5.0,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
4b0ddd65-3ead-4785-b9ed-138007a99402,Law,4.8,1,2,0,1.0,1,Yes,High,No,Yes,Intermediate
4e502ec3-53ad-4dca-907c-ee987f8e80cf,Social Service,5.0,1,2,1,1.0,0,Yes,High,Yes,Yes,Beginner
c56d6301-5b53-4d5b-81c2-875186e5c2ce,Social Service,3.7,1,1,0,1.0,1,Yes,Medium,No,Yes,Intermediate
0578a7fe-2764-468e-a8ca-0d1d4ec168e2,Social Service,0.7,0,1,0,0.0,0,No,Medium,No,No,Beginner
6d069645-d81b-48d8-b9eb-c0daf5323d97,Commerce,0.0,0,0,0,0.0,0,No,Low,No,No,Beginner
c183842d-1b29-4468-a508-c8d561fd82e6,Journalism,1.4,1,0,0,1.0,1,Yes,Low,No,Yes,Intermediate
656e851e-4b75-46d6-8400-c817c50c1621,Law,5.0,1,0,1,0.0,0,Yes,Low,Yes,No,Beginner
52833824-352e-4f83-b251-4de7b4a43511,Commerce,1.9,1,1,0,0.0,1,Yes,Medium,No,No,Intermediate
9a99c210-c93b-4dda-ae0a-ca1b323c5281,Social Service,0.2,1,0,0,0.0,0,Yes,Low,No,No,Beginner
0e05909a-0407-49c3-8afc-84aff124915d,Medicine,5.0,0,2,0,1.0,2,No,High,No,Yes,Advanced
6751041d-ca6e-4804-a586-6f9d5718bc41,Social Service,4.1,1,0,1,0.0,1,Yes,Low,Yes,No,Intermediate
9c560367-6fad-41c8-9d75-f31c767b8c92,Commerce,5.0,1,2,0,0.0,0,Yes,High,No,No,Beginner
81180de0-5b9e-4cb5-a163-e49a216003f3,Journalism,1.9,1,1,0,0.0,0,Yes,Medium,No,No,Beginner
52cfe16f-6ed0-44c8-88d4-ac5d0065e123,Business,0.7,1,1,1,0.0,1,Yes,Medium,Yes,No,Intermediate
d68ff658-7f79-4a28-ac27-2394d4130b25,Social Service,2.0,0,0,0,1.0,0,No,Low,No,Yes,Beginner
6aebc35b-1b9b-4909-a3e0-70a94917952b,Journalism,4.4,0,0,1,0.0,2,No,Low,Yes,No,Advanced
bd26ea49-2d65-4d09-ade3-9a29bc8f6438,Law,0.9,0,0,1,0.0,0,No,Low,Yes,No,Beginner
04ce6b28-d544-41db-8545-4f57058edc6f,Journalism,1.0,1,0,0,0.0,1,Yes,Low,No,No,Intermediate
e41e97fa-2cad-4539-9d99-c40c09ba7069,Social Service,4.1,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
12fba01b-28be-4c8f-91f2-bede2eb4896c,Law,4.3,0,1,1,1.0,2,No,Medium,Yes,Yes,Advanced
5d0cda72-f026-445c-a798-bb60379ed40a,Medicine,1.9,0,1,0,0.0,0,No,Medium,No,No,Beginner
ee80d8d7-ca4f-43a7-be2d-2a3d479eaf81,Architecture,3.9,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
62f5e470-5b29-4c43-89de-8d3124e8b86f,Architecture,4.1,0,1,1,0.0,0,No,Medium,Yes,No,Beginner
2af968ae-812b-4f48-9847-c61ab0fa3d0e,Business,1.7,1,1,1,1.0,1,Yes,Medium,Yes,Yes,Intermediate
4269364f-cf3e-497b-b394-66987cc71079,Business,2.4,0,0,1,1.0,0,No,Low,Yes,Yes,Beginner
e15976c8-4506-48c1-89d6-fb0ec4220775,Social Service,3.3,0,0,1,1.0,2,No,Low,Yes,Yes,Advanced
566c7569-d0c3-4be6-a7b3-08924a5a1b40,Medicine,4.1,1,0,1,0.0,0,Yes,Low,Yes,No,Beginner
1120d820-e2f8-4095-8485-af923af96f2f,Commerce,4.9,0,2,1,1.0,2,No,High,Yes,Yes,Advanced
fb4100dd-396a-4648-9d5a-7c63f5bab4d3,Commerce,4.4,1,2,1,1.0,0,Yes,High,Yes,Yes,Beginner
3e9bcac1-8576-4e96-beee-21aced33a47d,Architecture,3.5,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
374438e8-a550-4563-bfcb-44b3f4066782,Journalism,2.1,1,1,1,0.0,1,Yes,Medium,Yes,No,Intermediate
7cba7752-d25c-40fe-89c9-b79b677fad0a,Social Service,5.0,1,2,1,0.0,2,Yes,High,Yes,No,Advanced
cd83b034-6bdf-4a6e-b039-595f8d690fd0,Law,0.3,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
2bafec30-1327-4e9c-bfd7-5ff9c70d3397,Commerce,3.8,1,2,0,1.0,2,Yes,High,No,Yes,Advanced
1c217936-1c0a-4183-806a-0340b2b271ee,Coding,4.2,0,0,1,0.8,0,No,Low,Yes,UI,Beginner
cd3135a1-a1dd-475e-bc61-98c7d1b6bbe9,Commerce,3.8,1,0,0,1.0,1,Yes,Low,No,Yes,Intermediate
64589c50-00a9-420d-8256-f0765505e92d,Medicine,1.8,0,1,0,0.0,0,No,Medium,No,No,Beginner
4c4393a6-22d1-47fd-97a4-2fb8fe6a25e2,Law,5.0,1,1,0,0.0,0,Yes,Medium,No,No,Beginner
8c23e0b0-2575-4418-a27f-78d0e31e058a,Social Service,3.2,0,1,0,1.0,1,No,Medium,No,Yes,Intermediate
1f85ed63-4293-4216-b087-cf21a7aa5ae3,Business,4.6,0,2,1,1.0,1,No,High,Yes,Yes,Intermediate
cc34cd0d-db07-49b5-b3a5-120882e4bcff,Coding,3.9,1,1,0,1.0,1,Yes,Medium,No,Data,Intermediate
67a4936d-8173-4ad8-9f3a-31fb3f954893,Architecture,2.1,0,0,0,0.0,0,No,Low,No,No,Beginner
8176200a-d285-4a12-a3f2-08faccf8fc2c,Law,2.6,1,0,0,0.0,1,Yes,Low,No,No,Intermediate
1f2dbe63-7b33-4877-84f0-2f515e270855,Social Service,5.0,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
74fbd8e2-7b43-40ee-a464-de713ecf8ba0,Medicine,4.1,0,2,1,1.0,2,No,High,Yes,Yes,Advanced
7089e57b-8220-4964-a924-1dc1dbb7b037,Commerce,3.8,0,0,1,1.0,2,No,Low,Yes,Yes,Advanced
fdc26b11-f79a-40fb-9d7e-46a23a1f899c,Social Service,3.9,1,2,0,1.0,2,Yes,High,No,Yes,Advanced
84b82ad6-a9bb-4828-9ae9-5f6ae026e741,Architecture,3.3,0,1,0,0.0,2,No,Medium,No,No,Advanced
fbbede8a-8823-4a5e-a30b-13cfa66d84ad,Business,3.2,1,1,0,1.0,0,Yes,Medium,No,Yes,Beginner
9ad56431-94b8-49ca-b4d2-9d5190bebf2b,Medicine,3.2,1,0,1,0.0,1,Yes,Low,Yes,No,Intermediate
949a412e-68c9-4de4-bd8c-01793990aee1,Journalism,3.5,0,1,1,1.0,0,No,Medium,Yes,Yes,Beginner
99703623-af7c-432f-9896-d665262b54d1,Law,3.5,0,0,0,1.0,1,No,Low,No,Yes,Intermediate
6afca0f8-61e5-435a-b700-118ede3aaf21,Journalism,0.1,0,0,0,0.0,0,No,Low,No,No,Beginner
84bd5313-ec93-47cb-b451-9c73a0355232,Business,0.0,0,0,0,0.0,0,No,Low,No,No,Beginner
bd7fd78f-fc26-4e30-a195-c008a8518147,Law,3.4,0,1,0,0.0,0,No,Medium,No,No,Beginner
f5c099ab-2283-4f4e-bfa5-bebe092c4237,Architecture,4.1,1,1,1,1.0,1,Yes,Medium,Yes,Yes,Intermediate
b6f26a98-684f-48cf-a1d7-1825b0aeac47,Law,3.9,0,2,1,1.0,2,No,High,Yes,Yes,Advanced
47fbfbf1-edec-434b-afe7-bca8ce55822d,Medicine,3.7,0,0,0,0.0,0,No,Low,No,No,Beginner
2b823f60-8005-4bb4-9a9a-93c2b5c34d7e,Coding,4.0,1,1,0,1.0,2,Yes,Medium,No,Data,Advanced
63f8e7d5-0fc3-46bb-a018-fe7f5f2a8bc8,Social Service,5.0,1,2,0,1.0,1,Yes,High,No,Yes,Intermediate
bdafed6e-b669-42fb-a7da-8c5c59243b80,Commerce,5.0,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
56474305-1b1a-4d47-91b1-690f50968a9b,Business,4.7,1,2,0,0.0,0,Yes,High,No,No,Beginner
52e30d91-63f8-479e-906f-85862d06cbec,Medicine,3.1,0,0,0,0.0,2,No,Low,No,No,Advanced
a00e7b11-6134-4a98-8bb7-6296882349f2,Journalism,3.8,0,2,1,0.0,1,No,High,Yes,No,Intermediate
28dbba75-463b-4115-bcef-01260be95e42,Medicine,4.7,1,2,1,1.0,0,Yes,High,Yes,Yes,Beginner
d47b698e-848b-4f22-8949-04fb0910ff4f,Journalism,0.7,1,0,0,0.0,0,Yes,Low,No,No,Beginner
e2440873-93b0-4ef9-869e-f3f5f4157e2b,Medicine,0.2,1,0,0,0.0,0,Yes,Low,No,No,Beginner
20027b92-a83e-4aea-b12d-dcdc43eccb29,Social Service,0.0,0,0,0,0.0,0,No,Low,No,No,Beginner
06a2b703-22f1-47df-83cf-eb524a0856f6,Business,3.3,0,1,0,0.0,1,No,Medium,No,No,Intermediate
8528d258-50a9-46a0-9295-5f2088cdd73b,Social Service,3.7,1,1,0,0.0,1,Yes,Medium,No,No,Intermediate
6dda88b2-66aa-4b69-bfe8-1e9e5ee78b3a,Law,4.2,1,1,0,1.0,2,Yes,Medium,No,Yes,Advanced
6ae312fa-7c98-4fd2-96a7-7ad3db27acfc,Commerce,4.1,1,1,1,0.0,0,Yes,Medium,Yes,No,Beginner
208f855f-5040-4aee-8caa-459a053586d3,Coding,2.7,0,1,0,1.0,1,No,Medium,No,Data,Intermediate
648d42d7-617b-4f16-9ce7-807cd35c2a36,Commerce,4.3,1,0,1,1.0,0,Yes,Low,Yes,Yes,Beginner
b350d3b6-68dc-43b4-8863-31203a18bd68,Commerce,4.7,1,2,1,1.0,1,Yes,High,Yes,Yes,Intermediate
db9d94c8-68cd-427d-aa39-df27c8cfc39c,Commerce,4.2,0,0,1,0.0,0,No,Low,Yes,No,Beginner
aa2a94e3-dce7-418b-9ded-cd75bd32f520,Business,1.8,0,0,0,0.0,0,No,Low,No,No,Beginner
6e76fbf6-ea98-4dac-b8ab-31f1caeeda26,Commerce,0.7,0,0,0,0.0,0,No,Low,No,No,Beginner
1380ecc9-7ade-415d-806a-0349afab77f7,Law,5.0,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
a96fc9cc-1efb-4fd2-af1d-36be293bac5f,Law,2.6,1,0,1,0.0,2,Yes,Low,Yes,No,Advanced
166e9ff5-3231-43c1-b7ef-321268e6c2f4,Journalism,5.0,0,1,1,1.0,2,No,Medium,Yes,Yes,Advanced
99ef7a57-ca99-4a79-a5ac-a463e3c4162b,Medicine,3.9,0,2,1,1.0,2,No,High,Yes,Yes,Advanced
609c7383-3cc2-4359-a813-05cbd02dfae5,Journalism,5.0,1,0,1,0.0,0,Yes,Low,Yes,No,Beginner
7d14b66b-5160-4a88-8678-f8bd4f23eefc,Coding,4.7,1,1,1,0.8,0,Yes,Medium,Yes,UI,Beginner
2831a84d-82f2-4d6d-9d53-fc6a710ae995,Commerce,5.0,1,1,1,1.0,1,Yes,Medium,Yes,Yes,Intermediate
84e62ad4-a865-4b13-a52d-f318a1c38c6e,Business,3.0,0,2,0,0.0,0,No,High,No,No,Beginner
5b234417-f12a-4884-b41a-862e5bcf5e77,Law,5.0,1,1,1,1.0,0,Yes,Medium,Yes,Yes,Beginner
25cf1886-c2ca-406c-ad13-31f74692ef2f,Law,3.5,0,0,1,0.0,1,No,Low,Yes,No,Intermediate
dab7bfc1-2a6d-4ca4-83ee-6f14e87a9875,Coding,2.1,1,1,0,0.8,0,Yes,Medium,No,UI,Beginner
b06e188d-3d24-4115-ad90-a96224dc4827,Journalism,4.8,1,2,0,0.0,1,Yes,High,No,No,Intermediate
99d608ac-9866-4b14-8c7e-dbb78a6c5ed3,Coding,5.0,0,2,1,1.0,2,No,High,Yes,Data,Advanced
e693f7cf-7ce1-43bb-bf48-31052cb88922,Coding,2.6,0,1,1,0.8,0,No,Medium,Yes,UI,Beginner
e6bedc27-df09-493d-9b2a-d200716ef90f,Business,4.5,0,0,1,1.0,2,No,Low,Yes,Yes,Advanced
ae3f70ff-05c4-4e53-b92b-f9c326ab590f,Journalism,2.5,0,1,1,1.0,1,No,Medium,Yes,Yes,Intermediate
06de3a58-af84-45a8-96af-00137abb70db,Business,0.4,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
55906ede-6cc4-4d46-bd03-882619eac426,Social Service,3.8,1,2,1,1.0,1,Yes,High,Yes,Yes,Intermediate
5772d006-16fa-491e-88d9-13f8550e98e4,Coding,3.9,1,2,1,1.0,0,Yes,High,Yes,Data,Beginner
85febcde-f339-45ce-b7ac-a982ac72c0bb,Coding,1.4,0,0,1,1.0,1,No,Low,Yes,Data,Intermediate
8cc1dcc5-9410-4708-b3ff-a476a4e2caf4,Business,4.6,0,2,1,1.0,0,No,High,Yes,Yes,Beginner
bfabcb73-9283-454f-b308-919ba252bbcb,Journalism,4.9,0,0,1,1.0,2,No,Low,Yes,Yes,Advanced
be9f7d87-422e-43a5-997f-db9102b96e0a,Law,4.3,1,1,0,1.0,1,Yes,Medium,No,Yes,Intermediate
42c703b4-d6bb-487b-a8e1-6b69c00b91d3,Coding,5.0,1,2,1,0.8,2,Yes,High,Yes,UI,Advanced
8a512f50-276c-4a14-9ebc-85f89c6aead2,Business,2.6,0,2,1,1.0,0,No,High,Yes,Yes,Beginner
c037d767-e029-44b2-bec4-6acc28caa833,Law,3.7,1,0,1,0.0,1,Yes,Low,Yes,No,Intermediate
9a929148-fc8d-4e4c-8644-18f398d6f72f,Business,3.1,1,0,0,0.0,0,Yes,Low,No,No,Beginner
6ffe5d21-d512-4d87-bfb3-2eea3483829d,Business,2.8,0,2,0,1.0,2,No,High,No,Yes,Advanced
b23ddb4b-92b8-43f6-bcd1-9b910cfd0af1,Business,4.1,1,0,0,0.0,2,Yes,Low,No,No,Advanced
8bd38b1b-639b-445c-936a-2289e3b4d569,Journalism,5.0,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
2340943b-0e17-4beb-b5b8-77e5d6b528be,Business,3.2,1,1,0,0.0,1,Yes,Medium,No,No,Intermediate
29173dfc-5a4a-4efc-a239-7e90e7269bc8,Law,4.7,0,2,0,1.0,1,No,High,No,Yes,Intermediate
71a0af00-b1f2-466a-bd79-6969ec3c2743,Architecture,4.9,0,1,1,0.0,1,No,Medium,Yes,No,Intermediate
589a3d19-d6f6-406b-83e6-ff0aa3f5ec6a,Medicine,2.8,1,1,0,0.0,1,Yes,Medium,No,No,Intermediate
a883ac55-ba84-4247-beba-c3a3d8d8dc3f,Social Service,4.9,1,0,1,1.0,1,Yes,Low,Yes,Yes,Intermediate
f7ca370f-3ad3-4641-b279-bb3b3b2b5ff6,Journalism,2.4,1,1,1,1.0,0,Yes,Medium,Yes,Yes,Beginner
dabf68d0-baff-48f4-b7ac-5e7d31943aa5,Commerce,5.0,1,1,1,1.0,0,Yes,Medium,Yes,Yes,Beginner
424d8a15-bb79-48f1-b20c-69797e0d2ce0,Journalism,2.8,0,2,1,0.0,0,No,High,Yes,No,Beginner
a584a6d5-44b8-4fde-ab96-f3b1efe80eb4,Commerce,4.3,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
7be646b9-fbf6-468e-83c4-afea647ccc83,Social Service,2.9,1,0,1,0.0,1,Yes,Low,Yes,No,Intermediate
c3cea095-2bcf-4293-8c52-711b77a26b3b,Journalism,1.7,0,1,1,0.0,1,No,Medium,Yes,No,Intermediate
929c7242-2d98-4ebb-bfc4-32197ed04ee7,Business,0.3,0,0,0,0.0,0,No,Low,No,No,Beginner
d32afe4d-e67f-4784-b675-7f6ec23a4fbd,Business,1.4,1,0,1,0.0,1,Yes,Low,Yes,No,Intermediate
2e031778-3e5d-4177-bef8-ceb5000777d3,Commerce,3.1,1,2,0,0.0,0,Yes,High,No,No,Beginner
6dde3735-d279-4268-b1fe-f7fb1a3e1032,Commerce,2.7,0,2,0,0.0,1,No,High,No,No,Intermediate
65f60bf8-d6b9-44f4-a117-65cd337b504a,Architecture,3.7,0,0,0,1.0,2,No,Low,No,Yes,Advanced
9e94e057-8edf-4ad5-a52b-8cfb158892ca,Social Service,4.0,0,2,0,1.0,0,No,High,No,Yes,Beginner
ea87bd39-a278-4889-a69f-785e9da47c78,Commerce,4.6,1,2,1,0.0,1,Yes,High,Yes,No,Intermediate
6cb5d929-84eb-47fa-9a4a-4ddb6965b313,Journalism,0.8,0,0,0,1.0,0,No,Low,No,Yes,Beginner
815eb3e6-a9c2-4c07-9516-d562cf70b382,Business,0.0,0,0,0,0.0,0,No,Low,No,No,Beginner
a824e7bf-cdb1-4be4-904e-b1399dd6a40e,Commerce,3.1,0,1,0,0.0,0,No,Medium,No,No,Beginner
2fac931f-2fe6-430b-8400-0b0ab8a2bc30,Law,5.0,1,2,1,1.0,1,Yes,High,Yes,Yes,Intermediate
3453c220-2e0c-4669-9c3b-4090ddaf669f,Business,4.4,0,2,0,1.0,1,No,High,No,Yes,Intermediate
d2bd8a8e-d200-471f-9d77-06bccc663159,Business,4.5,0,2,1,0.0,1,No,High,Yes,No,Intermediate
23556de6-a36c-418f-b184-7ab95f332e20,Law,5.0,1,2,1,0.0,0,Yes,High,Yes,No,Beginner
de46bb62-c852-4e0d-afd8-efa8c5b7a16b,Medicine,2.0,0,1,0,0.0,1,No,Medium,No,No,Intermediate
edabc4d3-442e-44cc-9c99-746daef7e7bc,Commerce,3.8,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
00b608bd-a159-4d49-a976-f9287030e307,Law,3.4,0,1,1,1.0,1,No,Medium,Yes,Yes,Intermediate
d84a31f3-fb5f-4082-811d-12b08b682fe5,Social Service,4.4,0,0,0,1.0,0,No,Low,No,Yes,Beginner
9abda056-3e7c-42c2-bf21-63a20985b1cc,Business,3.1,0,1,1,0.0,0,No,Medium,Yes,No,Beginner
8458aa90-0493-4a21-89d4-eb6a58381917,Business,1.9,0,1,0,0.0,0,No,Medium,No,No,Beginner
ccd73c50-3627-431d-87a6-6b1183e22244,Business,2.9,0,1,1,0.0,0,No,Medium,Yes,No,Beginner
56a3286b-684b-421c-a66b-704e5a8d8874,Business,5.0,0,1,0,1.0,0,No,Medium,No,Yes,Beginner
3b7eff92-c5c3-4e41-968d-fd93875f767d,Journalism,4.8,0,2,0,1.0,0,No,High,No,Yes,Beginner
